,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38597,1,11,1,2,0,0,1,1,4,4,1,2,1,0,0,0,1,9,1,2,1
38598,5,5,2,0,0,1,0,0,4,4,1,4,1,0,0,0,1,9,1,2,0
38599,3,2,1,6,0,0,0,1,4,4,1,2,1,0,0,0,1,9,1,2,1
38600,7,5,2,2,0,0,0,0,4,4,1,2,1,0,0,0,1,9,1,2,0
38576,6,4,0,4,0,0,0,1,4,3,1,2,1,0,0,0,1,9,1,2,0
38575,5,5,0,1,0,1,0,1,4,3,1,2,0,1,2,0,1,9,1,2,1
38574,5,5,0,0,0,0,0,1,4,3,1,1,1,2,1,0,1,9,1,2,0
38573,5,5,0,0,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38550,3,10,3,6,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38551,3,2,0,1,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38552,5,2,2,1,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38553,5,5,2,1,0,1,0,1,4,3,1,4,1,0,0,0,1,9,1,2,0
38554,3,4,0,4,0,1,1,1,4,3,3,2,1,0,0,0,1,9,1,2,1
38555,2,2,1,6,0,0,0,1,4,3,1,2,1,0,0,0,1,9,1,2,0
38556,7,5,0,2,0,1,1,1,4,3,1,3,1,0,0,0,1,9,1,2,1
38557,8,5,1,0,0,1,0,1,4,3,1,2,1,0,0,0,1,9,1,2,1
38558,3,2,0,6,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38384,3,8,1,6,0,2,2,1,4,0,1,2,1,0,0,0,1,9,1,2,0
38560,3,8,0,6,0,1,1,1,4,3,2,1,1,0,0,0,1,9,1,2,0
38561,6,2,0,0,1,0,0,1,4,3,1,2,0,2,2,0,1,9,1,2,1
38562,4,4,0,1,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38563,6,5,2,0,0,1,0,1,4,3,1,1,1,0,0,0,1,9,1,2,0
38564,6,4,0,4,0,0,0,1,4,3,1,2,1,1,1,0,1,9,1,2,1
38565,4,4,0,1,0,1,0,1,4,3,1,2,1,0,0,0,1,9,1,2,1
38566,4,4,0,1,0,0,1,1,4,3,1,3,1,0,0,0,1,9,1,2,1
38567,6,5,0,5,0,0,0,1,4,3,1,2,1,0,0,0,1,9,1,2,0
38568,3,4,0,6,0,1,1,1,4,3,1,2,1,0,0,0,1,9,1,2,0
38569,6,5,0,0,0,1,0,1,4,3,1,1,1,0,0,0,1,9,1,2,1
38570,3,4,1,6,0,0,0,1,4,3,1,1,1,1,1,0,1,9,1,2,1
38571,3,2,1,6,0,1,0,0,4,3,1,3,1,0,0,0,1,9,1,2,1
38572,5,3,0,3,0,1,0,1,4,3,2,2,1,0,0,0,1,9,1,2,1
38493,2,1,0,1,0,0,0,1,4,1,1,1,1,1,1,0,1,9,1,2,1
38559,6,5,0,4,0,0,1,1,4,3,1,1,1,1,1,0,1,9,1,2,0
38491,6,5,0,0,0,1,0,1,4,1,1,1,0,2,2,0,1,9,1,2,1
38424,3,2,1,6,0,1,0,1,4,2,1,2,1,0,0,0,1,9,1,2,0
38413,4,2,0,6,0,0,0,1,4,2,2,1,1,0,0,0,1,9,1,2,0
38414,3,2,0,6,0,1,0,1,4,2,1,2,0,1,2,0,1,9,1,2,1
38415,8,5,2,0,0,0,0,1,4,2,1,2,0,1,2,0,1,9,1,2,1
38416,4,2,0,6,0,1,0,0,4,2,2,1,1,0,0,0,1,9,1,2,1
38417,3,2,0,6,0,0,0,1,4,2,1,1,1,0,0,0,1,9,1,2,1
38418,5,2,2,6,0,1,0,1,4,2,1,2,0,2,2,0,1,9,1,2,0
38419,4,3,0,4,0,1,0,1,4,2,1,1,0,1,2,0,1,9,1,2,1
38420,4,3,0,4,0,0,0,1,4,2,1,1,1,0,0,0,1,9,1,2,1
38421,2,3,1,3,0,0,1,1,4,2,1,2,1,0,0,0,1,9,1,2,1
38422,5,7,0,3,0,1,0,1,4,2,1,1,1,0,0,0,1,9,1,2,1
38423,3,4,0,4,0,1,0,1,4,2,1,2,0,1,2,0,1,9,1,2,1
38425,3,2,0,6,0,1,0,0,4,2,1,2,1,0,0,0,1,9,1,2,0
38411,3,2,0,6,0,1,0,1,4,2,2,1,0,1,2,0,1,9,1,2,1
38426,3,7,0,6,0,1,0,1,4,3,1,2,1,1,1,0,1,9,1,2,1
38427,3,7,0,6,0,0,0,1,4,3,1,5,1,0,0,0,1,9,1,2,1
38428,5,4,0,0,0,0,0,1,4,3,1,1,0,1,2,0,1,9,1,2,1
38429,3,1,0,1,0,1,0,1,4,3,1,3,1,0,0,0,1,9,1,2,1
38430,7,6,0,6,0,1,0,1,4,3,1,3,1,2,1,0,1,9,1,2,1
38431,5,5,0,4,0,2,2,1,4,3,1,1,0,1,2,0,1,9,1,2,1
38432,5,5,0,4,0,0,0,1,4,3,1,1,0,1,2,0,1,9,1,2,1
38433,2,1,1,1,0,1,0,1,4,3,1,1,1,0,0,0,1,9,1,2,0
38434,3,2,1,6,0,0,0,1,4,3,1,1,1,0,0,0,1,9,1,2,0
38435,3,7,0,6,0,1,0,1,4,3,1,2,1,0,0,0,1,9,1,2,0
38436,4,4,0,4,0,0,0,1,4,3,1,1,0,1,2,0,1,9,1,2,1
38412,6,5,2,6,0,1,0,0,4,2,1,3,1,0,0,0,1,9,1,2,0
38410,8,5,2,0,0,1,0,1,4,2,1,1,1,0,0,0,1,9,1,2,0
38438,5,4,0,0,0,0,0,1,4,3,1,3,0,1,2,0,1,9,1,2,1
38395,5,2,1,1,0,2,2,0,4,1,1,1,1,0,0,0,1,9,1,2,1
38490,5,0,0,1,0,0,0,1,4,1,1,1,1,2,1,0,1,9,1,2,1
38385,5,0,0,4,0,0,0,0,4,0,3,3,1,1,1,0,1,9,1,2,0
38386,2,11,1,1,0,0,0,1,4,0,1,1,1,0,0,0,1,9,1,2,1
38387,5,10,0,0,0,0,0,1,4,1,2,1,1,1,1,0,1,9,1,2,0
38388,5,0,0,0,0,0,0,0,4,1,4,1,1,0,0,0,1,9,1,2,0
38389,3,4,0,4,0,1,0,1,4,1,1,1,1,1,1,0,1,9,1,2,0
38390,5,3,0,3,0,1,0,1,4,1,1,1,1,1,1,0,1,9,1,2,0
38391,5,3,0,3,0,1,0,1,4,1,1,1,1,1,1,0,1,9,1,2,0
38392,3,6,0,2,0,1,0,1,4,1,1,1,1,1,1,0,1,9,1,2,1
38393,3,2,0,6,0,1,0,1,4,1,1,2,0,1,2,0,1,9,1,2,1
38394,3,2,0,6,0,1,0,1,4,1,1,1,1,0,0,0,1,9,1,2,0
38396,3,1,1,4,0,1,0,0,4,1,1,1,1,0,0,0,1,9,1,2,1
38409,3,2,1,6,0,0,1,1,4,2,1,1,1,2,1,0,1,9,1,2,0
38397,3,2,0,6,0,1,0,1,4,1,1,1,1,0,0,0,1,9,1,2,1
38398,6,4,0,0,0,1,0,1,4,1,1,2,0,1,2,0,1,9,1,2,1
38399,7,5,0,0,0,1,0,1,4,1,1,2,1,0,0,0,1,9,1,2,0
38400,5,0,0,0,0,1,0,1,4,1,1,2,0,1,2,0,1,9,1,2,1
38401,5,10,0,0,0,1,0,0,4,1,1,2,1,0,0,0,1,9,1,2,0
38402,3,4,0,4,0,1,0,1,4,1,1,1,1,0,0,0,1,9,1,2,1
38403,2,6,1,6,0,1,0,1,4,1,2,2,1,1,1,0,1,9,1,2,1
38404,3,2,1,1,0,1,0,1,4,1,1,1,1,0,0,0,1,9,1,2,1
38405,4,2,0,6,0,1,0,1,4,2,1,3,0,1,2,0,1,9,1,2,1
38407,3,2,0,6,0,1,0,1,4,2,1,1,0,1,2,0,1,9,1,2,1
38408,7,5,0,1,0,1,0,1,4,2,1,3,1,0,0,0,1,9,1,2,0
38437,3,2,1,6,0,1,0,0,4,3,2,4,1,0,0,0,1,9,1,2,1
38406,3,2,0,6,0,1,0,1,4,2,2,1,1,1,1,0,1,9,1,2,1
38439,2,1,1,1,0,1,0,1,4,3,1,2,1,0,0,0,1,9,1,2,1
38477,3,7,1,1,0,1,0,1,4,0,1,1,1,0,0,0,1,9,1,2,0
38466,6,6,0,6,0,0,0,1,4,4,1,4,1,0,0,0,1,9,1,2,0
38467,3,2,1,1,0,1,0,1,4,0,1,2,0,2,1,0,1,9,1,2,0
38468,2,2,0,1,0,1,1,1,4,0,1,2,1,0,0,0,1,9,1,2,0
38469,2,2,1,6,0,0,0,1,4,0,1,2,1,1,1,0,1,9,1,2,0
38470,2,4,1,4,0,1,0,1,4,0,2,2,1,0,0,0,1,9,1,2,0
38471,7,5,2,0,0,1,0,1,4,0,1,2,1,3,1,0,1,9,1,2,0
38472,2,2,1,6,0,1,0,1,4,0,1,2,1,0,0,0,1,9,1,2,0
38473,5,6,0,3,0,0,0,1,4,0,1,2,0,2,1,0,1,9,1,2,0
38474,2,2,1,6,0,1,0,1,4,0,1,2,1,1,1,0,1,9,1,2,0
38475,3,2,1,1,0,0,0,1,4,0,1,1,1,0,0,0,1,9,1,2,0
38476,3,2,1,1,0,0,0,1,4,0,1,1,1,0,0,0,1,9,1,2,1
38479,2,2,0,1,0,1,1,1,4,0,1,1,1,0,0,0,1,9,1,2,0
38464,3,3,0,2,0,0,0,0,4,4,1,1,1,0,0,0,1,9,1,2,0
38480,4,6,0,6,0,1,0,1,4,0,1,1,1,1,1,0,1,9,1,2,1
38481,4,6,0,6,0,1,1,1,4,0,1,1,1,0,0,0,1,9,1,2,0
38482,5,7,0,3,0,1,0,1,4,1,1,1,1,0,0,0,1,9,1,2,0
38483,5,7,0,3,0,0,0,1,4,1,1,1,1,0,0,0,1,9,1,2,1
38484,3,2,1,6,0,0,0,1,4,1,1,1,1,3,1,0,1,9,1,2,0
38485,6,4,0,4,0,0,0,1,4,1,1,1,1,0,0,0,1,9,1,2,0
38486,7,2,0,6,1,0,1,1,4,1,1,1,0,1,2,0,1,9,1,2,1
38487,7,5,0,0,0,1,1,1,4,1,1,1,0,1,2,0,1,9,1,2,0
38488,7,5,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,9,1,2,1
38440,2,2,1,6,0,1,1,0,4,3,1,1,1,0,0,0,1,9,1,2,1
38489,3,4,1,6,0,0,0,1,4,1,1,1,1,1,1,0,1,9,1,2,1
38465,2,2,1,1,0,0,0,0,4,4,1,2,0,1,2,0,1,9,1,2,1
38478,2,2,0,1,0,1,0,1,4,0,2,1,1,0,0,0,1,9,1,2,1
38463,3,3,0,2,0,2,2,1,4,4,1,1,1,0,0,0,1,9,1,2,0
38452,9,5,0,0,1,1,0,1,4,4,1,1,0,2,2,0,1,9,1,2,1
38442,3,7,0,6,0,0,0,1,4,3,1,1,0,1,2,0,1,9,1,2,1
38462,3,2,0,6,0,0,0,1,4,4,1,1,1,2,1,0,1,9,1,2,1
38443,2,11,1,5,0,0,0,1,4,4,1,4,1,0,0,0,1,9,1,2,0
38444,6,6,0,6,0,1,0,1,4,4,1,2,1,1,1,0,1,9,1,2,1
38445,2,11,1,1,0,0,0,1,4,4,1,3,0,1,2,0,1,9,1,2,1
38446,6,2,0,1,0,1,0,1,4,4,1,1,1,1,1,0,1,9,1,2,1
38448,2,11,1,1,0,1,0,1,4,4,1,1,1,0,0,0,1,9,1,2,1
38449,3,9,1,1,0,1,0,1,4,4,1,1,1,0,0,0,1,9,1,2,0
38450,2,11,1,5,0,1,0,1,4,4,1,1,1,0,0,0,1,9,1,2,1
38451,3,2,0,6,0,1,0,1,4,4,1,1,1,0,0,0,1,9,1,2,0
38447,2,4,1,6,0,1,0,1,4,4,1,1,1,0,0,0,1,9,1,2,1
38453,6,2,0,1,0,1,0,1,4,4,1,1,1,1,1,0,1,9,1,2,1
38458,2,2,1,6,0,0,0,1,4,4,1,2,1,1,1,0,1,9,1,2,0
38461,2,2,1,1,0,1,0,1,4,4,1,1,0,1,2,0,1,9,1,2,1
38460,3,8,1,6,0,0,0,1,4,4,1,1,1,0,0,0,1,9,1,2,0
38459,3,8,1,6,0,1,0,1,4,4,1,1,1,1,1,0,1,9,1,2,0
38441,3,2,1,6,0,0,1,1,4,3,1,1,1,1,1,0,1,9,1,2,0
38454,3,3,1,1,0,0,0,1,4,4,2,1,0,1,2,0,1,9,1,2,0
38456,2,11,1,3,0,0,0,1,4,4,1,1,1,1,1,0,1,9,1,2,1
38455,9,5,0,0,1,1,0,1,4,4,1,2,1,0,0,0,1,9,1,2,1
38457,2,11,1,3,0,0,0,1,4,4,1,2,0,1,2,0,1,9,1,2,1
37972,4,0,1,0,0,1,0,1,9,0,1,1,1,0,0,0,1,8,1,2,1
37973,4,2,0,6,0,1,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
37974,3,6,0,6,0,1,0,0,9,0,1,1,1,1,1,0,1,8,1,2,0
37975,4,4,0,4,0,1,0,1,9,0,2,1,1,0,0,0,1,8,1,2,0
37976,4,2,0,6,0,0,0,1,9,0,1,3,1,0,0,0,1,8,1,2,0
37977,5,4,0,4,0,0,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
37978,5,4,0,4,0,1,0,0,9,0,1,1,1,0,0,0,1,8,1,2,0
37980,2,4,0,1,0,1,0,1,9,0,1,1,0,1,2,0,1,8,1,2,0
37979,2,3,1,3,0,0,0,1,9,0,1,1,1,2,1,0,1,8,1,2,0
37987,4,2,0,6,0,0,0,1,9,0,1,1,0,2,2,0,1,8,1,2,1
37981,4,2,0,6,0,1,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
37985,6,5,0,6,0,0,0,0,9,0,1,1,1,0,0,0,1,8,1,2,0
37983,4,2,0,6,0,0,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
37986,2,8,1,6,0,1,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
37984,4,2,0,6,0,0,0,1,9,0,1,1,1,0,0,0,1,8,1,2,1
37982,5,4,0,4,0,1,1,1,9,0,1,1,1,1,1,0,1,8,1,2,1
37963,5,2,1,6,0,1,0,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37971,5,2,0,5,0,0,1,1,9,0,1,4,1,1,1,0,1,8,1,2,1
37970,6,5,0,6,0,0,0,1,9,0,1,1,0,2,2,0,1,8,1,2,1
37969,5,2,0,5,0,1,1,1,9,0,1,3,0,1,2,0,1,8,1,2,1
37968,4,0,1,0,0,0,0,0,9,0,1,4,1,0,0,0,1,8,1,2,1
37967,2,2,0,6,0,1,1,1,9,0,1,3,1,1,1,0,1,8,1,2,0
37966,5,2,0,6,0,0,1,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37965,3,2,1,6,0,1,0,1,9,4,1,7,1,0,0,0,1,8,1,2,0
37964,4,2,0,6,0,0,0,1,9,4,2,3,1,1,1,0,1,8,1,2,0
37962,4,2,0,1,0,1,1,1,9,4,1,3,1,0,0,0,1,8,1,2,0
37961,3,4,0,3,0,0,0,1,9,4,1,2,1,1,1,0,1,8,1,2,0
37960,5,2,0,1,0,1,0,1,9,4,1,2,1,0,0,0,1,8,1,2,1
37957,2,11,1,1,0,0,0,1,9,4,1,2,1,0,0,0,1,8,1,2,1
37989,4,2,0,6,0,0,0,1,9,0,2,2,1,1,1,0,1,8,1,2,1
37958,7,5,0,4,0,0,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37959,6,6,0,5,0,1,0,1,9,4,1,2,1,2,1,0,1,8,1,2,0
37988,2,1,1,6,0,1,0,1,9,0,1,1,1,0,0,0,1,8,1,2,0
38014,3,2,0,6,0,1,1,1,9,2,1,5,1,0,0,0,1,8,1,2,1
37990,4,3,0,4,0,0,0,1,9,0,1,2,1,0,0,0,1,8,1,2,0
38016,5,5,0,0,0,0,0,1,9,2,1,1,1,0,0,0,1,8,1,2,1
38009,1,11,1,5,0,0,0,0,9,1,1,2,1,0,0,0,1,8,1,2,0
38010,3,8,1,6,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
38011,3,1,0,1,0,0,0,1,9,1,1,2,0,1,2,0,1,8,1,2,0
38012,3,4,0,4,0,1,1,0,9,1,1,2,1,0,0,0,1,8,1,2,1
38013,5,4,0,5,0,0,0,1,9,2,1,2,1,0,0,0,1,8,1,2,0
38015,6,5,0,3,0,1,0,1,9,2,1,1,0,1,2,0,1,8,1,2,0
38017,5,5,0,0,0,0,0,0,9,2,1,1,1,0,0,0,1,8,1,2,0
37991,3,2,0,6,0,0,0,1,9,0,1,2,1,0,0,0,1,8,1,2,0
38018,3,1,0,1,0,1,1,1,9,2,1,3,1,0,0,0,1,8,1,2,1
38019,7,9,0,5,0,1,0,1,9,2,1,1,1,0,0,0,1,8,1,2,0
38020,7,9,0,5,0,1,0,1,9,2,1,1,1,1,1,0,1,8,1,2,1
37955,1,11,1,5,0,1,0,1,9,4,1,1,1,0,0,0,1,8,1,2,1
38022,9,5,0,6,0,1,1,1,9,2,2,1,1,2,1,0,1,8,1,2,0
38021,4,2,0,1,0,1,0,1,9,2,1,1,1,0,0,0,1,8,1,2,1
38008,3,8,2,1,0,0,0,1,9,1,1,2,0,1,2,0,1,8,1,2,1
38007,7,5,0,0,0,0,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
38006,2,11,1,3,0,2,2,1,9,1,1,1,1,0,0,0,1,8,1,2,1
38005,7,5,0,5,0,0,0,1,9,1,1,1,1,1,1,0,1,8,1,2,1
38004,4,4,0,1,0,1,0,1,9,1,1,1,0,1,2,0,1,8,1,2,1
38003,6,5,0,5,0,1,1,1,9,1,1,1,1,1,1,0,1,8,1,2,0
38002,2,8,1,6,0,1,0,1,9,1,1,2,1,0,0,0,1,8,1,2,1
38001,3,8,1,6,0,0,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
38000,3,8,2,1,0,0,0,1,9,1,1,1,0,1,2,0,1,8,1,2,1
37999,7,5,2,0,0,0,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37998,6,6,2,6,0,0,0,1,9,1,2,1,0,1,2,0,1,8,1,2,1
37997,7,5,0,0,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
37996,4,2,0,1,0,0,0,1,9,1,1,1,0,1,2,0,1,8,1,2,1
37995,4,4,0,4,0,0,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
37994,3,8,1,6,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
37993,6,5,0,0,0,0,0,0,9,1,1,1,1,1,1,0,1,8,1,2,0
37992,3,2,1,6,0,0,0,1,9,0,1,6,1,0,0,0,1,8,1,2,1
37956,3,2,1,6,0,0,0,1,9,4,1,3,1,0,0,0,1,8,1,2,0
37901,5,3,0,4,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37954,7,5,0,0,0,0,0,1,9,4,1,1,0,2,2,0,1,8,1,2,1
37910,3,2,0,6,0,1,0,1,9,2,1,2,1,0,0,0,1,8,1,2,1
37904,5,2,0,5,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
37905,7,5,0,3,0,0,0,1,9,1,1,1,1,1,1,0,1,8,1,2,1
37906,3,10,0,2,0,1,0,1,9,1,1,2,1,0,0,0,1,8,1,2,1
37907,3,10,0,2,0,0,0,1,9,1,1,4,0,2,1,0,1,8,1,2,0
37908,4,2,0,6,0,2,2,1,9,1,1,6,1,1,1,0,1,8,1,2,0
37909,1,11,1,3,0,1,0,1,9,2,1,2,1,1,1,0,1,8,1,2,0
37911,3,4,0,4,0,1,0,1,9,2,1,2,1,0,0,0,1,8,1,2,1
37919,2,2,1,6,0,1,0,0,9,3,1,1,0,1,2,0,1,8,1,2,1
37912,6,2,0,4,0,1,1,0,9,2,1,3,1,0,0,0,1,8,1,2,0
37913,4,7,0,6,0,1,1,1,9,2,1,4,1,0,0,0,1,8,1,2,0
37914,3,4,0,4,0,1,1,1,9,2,1,3,1,0,0,0,1,8,1,2,1
37915,6,7,0,2,0,1,0,1,9,3,1,1,0,1,2,0,1,8,1,2,0
37916,1,11,1,5,0,0,0,1,9,3,1,1,0,1,2,0,1,8,1,2,1
37917,1,11,1,5,0,1,0,1,9,3,1,1,1,0,0,0,1,8,1,2,0
37903,3,2,0,1,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
37902,5,4,0,4,0,1,1,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37900,2,6,1,6,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37899,2,6,1,6,0,1,0,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37898,3,2,1,6,0,1,0,0,9,1,1,1,1,0,0,0,1,8,1,2,0
37897,3,2,1,6,0,1,1,1,9,1,1,1,1,0,0,0,1,8,1,2,0
37887,5,2,0,6,1,1,0,1,9,1,1,5,1,0,0,0,1,8,1,2,0
37888,3,2,1,6,0,1,1,1,9,1,1,2,1,0,0,0,1,8,1,2,0
37889,5,2,0,5,0,0,0,0,9,1,1,5,1,0,0,0,1,8,1,2,0
37890,3,10,0,2,0,1,0,1,9,1,1,2,0,1,2,0,1,8,1,2,1
37891,3,2,1,6,0,1,0,1,9,1,1,2,1,0,0,0,1,8,1,2,0
37892,3,2,0,6,0,1,1,1,9,1,1,2,1,0,0,0,1,8,1,2,0
37893,5,2,0,5,0,0,0,0,9,1,1,13,0,2,1,0,1,8,1,2,0
37894,3,10,0,1,0,0,0,1,9,1,1,2,1,0,0,0,1,8,1,2,0
37895,4,4,0,3,0,0,0,1,9,1,1,3,1,1,1,0,1,8,1,2,0
38024,2,2,1,6,0,1,1,1,9,2,1,1,1,0,0,0,1,8,1,2,1
37896,2,6,1,6,0,1,0,1,9,1,1,2,0,2,2,0,1,8,1,2,0
37918,2,2,1,6,0,1,0,1,9,3,1,1,0,1,2,0,1,8,1,2,0
37920,7,5,0,5,0,0,0,1,9,3,1,1,1,0,0,0,1,8,1,2,0
37953,3,3,0,3,0,1,0,1,9,4,1,1,0,1,2,0,1,8,1,2,1
37945,5,4,0,4,0,1,0,0,9,4,1,1,1,0,0,0,1,8,1,2,0
37939,5,6,0,6,0,1,0,1,9,4,1,2,0,1,2,0,1,8,1,2,1
37940,3,4,0,4,0,1,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37941,5,4,0,4,0,0,1,1,9,4,1,1,1,0,0,0,1,8,1,2,1
37942,5,4,0,4,0,1,1,1,9,4,2,1,1,1,1,0,1,8,1,2,1
37943,2,6,1,6,0,0,0,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37944,4,6,0,2,0,0,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37946,8,5,0,5,0,1,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37921,6,6,0,6,0,1,1,0,9,3,1,1,1,0,0,0,1,8,1,2,0
37947,4,2,1,1,0,0,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37948,4,2,2,1,0,1,0,0,9,4,1,1,1,0,0,0,1,8,1,2,0
37949,3,2,0,6,0,1,0,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37950,5,2,0,1,0,1,1,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37951,7,6,0,5,0,0,0,1,9,4,1,1,1,0,0,0,1,8,1,2,0
37952,7,6,0,5,0,0,0,1,9,4,2,1,1,0,0,0,1,8,1,2,1
37938,6,5,0,3,0,1,1,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37937,3,2,0,6,0,1,1,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37936,3,1,2,1,0,1,0,1,9,4,1,2,1,0,0,0,1,8,1,2,0
37935,7,5,0,0,0,1,0,0,9,3,4,1,1,0,0,0,1,8,1,2,0
37934,1,11,1,5,0,2,2,1,9,3,1,2,1,0,0,0,1,8,1,2,0
37933,2,11,1,5,0,1,1,1,9,3,2,1,0,1,2,0,1,8,1,2,1
37932,2,11,1,5,0,0,0,1,9,3,1,1,1,1,1,0,1,8,1,2,0
37931,4,4,0,1,0,1,1,1,9,3,1,1,0,2,2,0,1,8,1,2,0
37930,4,4,0,1,0,1,0,1,9,3,1,1,1,0,0,0,1,8,1,2,0
37929,4,9,1,5,0,0,0,1,9,3,1,1,1,1,1,0,1,8,1,2,1
37928,6,9,0,5,0,1,0,1,9,3,1,1,1,1,1,0,1,8,1,2,0
37927,4,2,0,6,0,1,0,1,9,3,1,1,0,1,2,0,1,8,1,2,0
37926,4,2,0,6,0,1,0,1,9,3,1,1,1,0,0,0,1,8,1,2,1
37925,6,5,0,4,0,1,0,1,9,3,1,1,0,1,2,0,1,8,1,2,1
37924,6,5,0,4,0,1,0,1,9,3,1,1,1,1,1,0,1,8,1,2,0
37923,4,4,0,4,0,1,1,1,9,3,1,2,1,1,1,0,1,8,1,2,0
37922,3,2,0,6,0,0,0,1,9,3,1,1,1,1,1,0,1,8,1,2,1
38023,6,5,0,6,0,1,0,1,9,2,1,3,1,1,1,0,1,8,1,2,0
38077,2,4,0,6,0,1,1,1,9,1,1,2,0,1,2,0,1,8,1,2,1
38025,2,2,1,6,0,0,0,1,9,2,1,1,1,0,0,0,1,8,1,2,1
38091,3,8,0,6,0,0,0,1,9,2,1,1,0,1,2,0,1,8,1,2,1
38121,3,4,1,3,0,0,0,1,9,4,1,2,1,0,0,0,1,8,1,2,0
38120,6,5,2,4,0,1,1,1,9,3,2,1,1,0,0,0,1,8,1,2,0
38119,6,5,2,4,0,1,0,1,9,3,1,1,1,2,1,0,1,8,1,2,0
38118,3,4,0,6,0,1,1,1,9,3,1,3,1,0,0,0,1,8,1,2,0
38117,6,0,0,0,0,1,0,1,9,2,1,1,0,1,2,0,1,8,1,2,1
38116,5,4,0,6,0,1,1,1,9,2,3,2,1,0,0,0,1,8,1,2,0
38115,2,1,1,4,0,1,1,1,9,1,1,1,1,0,0,0,1,8,1,2,1
38114,2,1,1,4,0,1,1,1,9,1,1,1,0,2,2,0,1,8,1,2,1
38113,4,4,0,4,0,1,0,1,9,1,1,1,0,1,2,0,1,8,1,2,1
38112,4,2,2,1,0,1,0,1,9,1,1,1,1,1,1,0,1,8,1,2,0
38111,6,8,2,6,0,0,0,1,9,1,1,1,0,1,2,0,1,8,1,2,1
38110,3,1,0,1,0,0,0,1,9,1,1,1,1,0,0,0,1,8,1,2,1
38109,3,4,0,6,0,1,0,0,9,1,2,1,0,2,2,0,1,8,1,2,1
38108,5,7,0,4,0,0,0,1,9,4,3,1,1,2,1,0,1,8,1,2,0
38107,5,2,0,6,0,0,0,1,9,4,2,2,1,0,0,0,1,8,1,2,1
38026,3,7,0,5,1,0,0,1,9,2,1,1,1,1,1,0,1,8,1,2,1
38105,4,8,2,1,0,0,0,1,9,4,1,2,1,1,1,0,1,8,1,2,1
38104,3,2,0,1,0,0,0,1,9,3,1,1,1,0,0,0,1,8,1,2,1
38103,3,2,0,1,0,1,0,1,9,3,1,1,1,0,0,0,1,8,1,2,0
38102,4,8,0,1,0,1,0,1,9,3,1,1,1,0,0,0,1,8,1,2,0
38101,6,5,0,4,0,0,0,0,9,2,1,3,1,1,1,0,1,8,1,2,0
38100,5,3,0,2,0,1,0,1,9,2,1,3,1,1,1,0,1,8,1,2,0
38099,3,4,0,6,0,0,0,1,9,2,1,3,1,0,0,0,1,8,1,2,0
38098,5,7,0,1,0,1,0,1,9,2,2,2,1,0,0,0,1,8,1,2,0
38097,6,5,2,1,0,0,0,1,9,2,1,2,1,2,1,0,1,8,1,2,0
38096,4,7,0,1,0,0,0,1,9,2,1,1,1,0,0,0,1,8,1,2,1
38095,4,7,0,1,0,0,0,1,9,2,1,1,1,0,0,0,1,8,1,2,1
38094,3,4,0,6,0,0,0,0,9,2,2,3,1,0,0,0,1,8,1,2,0
