,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
239,13,0,2,3,4,0,0,0,0,0,0,-66,-81,-79,-63,-79,-44,0,0,0,0,0,0,1
240,5,0,1,2,2,1,2,2,-2,-2,-1,-66,-82,-81,-67,-83,-46,0,0,0,0,0,0,0
241,4,1,1,2,3,0,0,0,0,0,0,-61,-76,-76,-57,-76,-44,0,0,0,0,0,0,0
242,4,0,2,2,2,0,0,0,0,0,0,-65,-80,-78,-62,-77,-42,0,0,0,0,0,0,0
243,17,0,1,2,3,-1,-1,2,2,-1,-1,-69,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
244,2,0,1,2,4,-1,-1,2,2,2,2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
245,1,0,2,2,4,0,0,0,0,0,-2,-66,-82,-79,-63,-83,-47,0,0,0,0,0,0,0
246,24,0,2,1,7,0,-1,-1,-1,-1,-1,-60,-85,-81,-67,-81,-47,0,0,0,0,0,0,0
247,9,0,2,2,2,0,0,0,0,0,0,-63,-79,-78,-61,-76,-42,0,0,0,0,0,0,0
248,32,1,1,2,2,0,0,0,0,2,0,-61,-77,-76,-57,-75,-43,0,0,0,0,0,0,0
249,4,1,3,1,4,0,0,0,0,0,0,-63,-82,-80,-64,-79,-44,0,0,0,0,0,0,0
250,4,0,2,2,2,1,2,2,0,0,0,-61,-76,-76,-61,-77,-42,0,0,0,0,0,0,0
251,2,1,2,2,2,0,0,0,0,0,0,-64,-80,-78,-62,-78,-47,0,0,0,0,0,0,0
252,13,0,2,2,2,0,0,0,0,0,0,-52,-66,-70,-47,-61,-31,0,0,0,0,0,0,1
253,15,0,1,2,2,0,0,0,0,-1,0,-57,-76,-78,-65,-63,-34,0,0,0,15,2,1,0
254,39,0,2,2,2,-1,0,-1,-1,-1,-1,-66,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
255,4,1,2,1,2,0,0,0,0,0,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
256,13,0,2,1,4,0,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-44,0,0,0,0,4,0,0
257,15,0,2,1,3,-1,-1,-1,-1,0,-1,-68,-85,-80,-57,-81,-46,0,0,5,0,0,0,0
258,9,0,3,1,4,0,0,-2,-2,-2,-2,-59,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
259,21,1,1,1,4,2,0,0,0,0,0,-33,-45,-59,-35,-49,-22,1,0,0,0,1,1,1
260,50,0,1,2,2,0,0,0,0,0,0,-56,-67,-70,-47,-65,-41,4,1,0,0,5,12,0
261,4,1,2,2,2,0,0,0,0,0,0,-61,-79,-78,-62,-77,-43,0,0,0,0,0,1,0
262,15,0,1,1,3,-1,-1,-1,-1,2,-1,-69,-85,-81,-63,-79,-45,0,0,2,0,2,0,0
263,22,0,1,2,3,-2,-2,-2,-2,-2,-2,-69,-76,-81,-67,-82,-47,5,0,0,0,0,0,0
264,7,0,1,2,3,-1,-1,-1,-1,-1,-1,-68,-85,-81,-67,-82,-44,0,0,0,0,3,0,0
265,14,0,2,1,2,-1,-1,-2,-1,-1,-1,-68,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
266,1,1,3,2,2,0,0,0,0,0,2,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
267,12,0,3,2,4,0,0,0,0,0,0,-54,-68,-74,-58,-77,-43,0,0,0,0,0,0,1
268,3,0,1,2,4,0,0,0,0,0,0,-63,-79,-78,-60,-76,-41,0,0,0,0,0,0,0
269,4,1,2,2,2,3,2,2,0,0,-1,-67,-83,-80,-64,-80,-46,0,0,0,0,0,0,1
270,9,1,3,2,3,0,0,0,0,0,0,-57,-79,-79,-63,-79,-44,0,0,0,0,0,0,0
271,11,1,1,1,3,-1,2,-1,0,0,0,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
272,25,0,1,2,5,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
273,19,0,2,2,3,0,0,0,0,0,0,-68,-83,-80,-64,-79,-45,0,0,0,0,0,0,0
274,35,0,2,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
275,6,0,2,2,3,0,0,0,0,0,0,-57,-72,-74,-61,-80,-45,0,0,0,0,0,0,0
276,45,1,1,1,4,2,-1,-1,-1,-1,-1,-69,-85,-81,-66,-83,-43,0,0,0,0,5,0,1
277,4,0,1,2,2,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
278,4,1,3,1,3,0,0,0,0,0,0,-61,-76,-76,-63,-79,-44,0,0,0,0,0,0,0
279,24,0,2,1,3,0,0,0,0,0,0,-51,-66,-71,-48,-63,-31,0,0,0,0,1,0,0
280,2,0,1,2,2,0,0,-1,0,0,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
281,26,1,2,1,4,0,0,0,0,-1,-1,-47,-65,-71,-54,-74,-40,1,0,1,7,10,5,0
282,17,0,3,2,3,0,0,0,0,0,0,-41,-57,-65,-44,-62,-36,0,0,0,0,0,0,0
283,9,0,1,2,2,0,0,0,0,0,0,-60,-75,-76,-57,-72,-38,0,0,0,0,0,0,0
284,22,0,3,1,3,0,0,0,0,0,0,-35,-69,-71,-49,-63,-32,0,0,0,0,0,0,0
285,20,0,1,1,4,-1,-1,-1,-1,-1,-1,-50,-77,-79,-63,-79,-47,4,1,2,2,0,3,0
286,20,1,1,2,3,2,0,0,0,0,0,-59,-74,-75,-55,-70,-40,0,0,0,0,0,0,0
287,43,0,2,1,4,0,0,0,0,0,0,-38,-51,-65,-46,-62,-32,0,0,0,0,0,0,0
288,9,0,2,2,2,2,0,0,0,0,0,-57,-72,-74,-54,-69,-39,0,0,0,0,0,0,1
289,23,0,2,1,4,0,0,0,0,0,0,-68,-84,-80,-65,-80,-46,0,0,0,0,0,0,0
290,27,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-99,0,0,0,0,0,64,1
291,4,0,2,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
292,2,1,2,1,4,3,2,2,2,2,2,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
293,1,1,2,2,2,0,0,2,0,0,0,-68,-83,-80,-65,-81,-45,0,0,0,0,0,0,1
294,12,1,1,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
295,19,1,1,2,3,0,0,0,0,0,0,-35,-48,-61,-42,-56,-26,1,0,0,0,1,0,0
296,11,0,2,1,2,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
297,20,0,2,1,3,0,0,0,0,0,0,-44,-59,-66,-39,-53,-27,0,0,0,0,1,0,0
298,27,0,1,1,3,0,0,0,0,0,0,-59,-74,-75,-61,-77,-42,0,0,0,0,0,0,0
299,29,1,1,2,3,1,-2,-1,0,-1,-1,-69,-85,-80,-64,-79,-47,0,0,0,3,0,0,1
300,9,1,2,2,3,0,0,0,0,0,0,-52,-67,-74,-54,-69,-37,0,0,0,0,0,0,0
301,43,0,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,37,0,0
302,4,0,3,1,4,0,0,0,0,0,0,-61,-76,-80,-64,-80,-45,0,0,0,0,0,0,0
303,1,0,1,2,2,0,0,2,0,0,0,-67,-83,-78,-64,-79,-45,0,0,0,0,0,0,1
304,19,0,1,2,2,-1,-1,-1,0,0,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
305,10,0,2,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
306,49,0,2,1,3,-1,-1,-1,-1,-1,-1,-68,-81,-81,-65,-82,-47,2,0,0,0,0,0,0
307,29,0,2,1,2,1,-1,-1,-2,-2,-2,-69,-84,-81,-67,-83,-47,0,0,0,0,0,0,0
308,2,1,3,1,5,2,2,2,3,3,4,-68,-83,-80,-64,-80,-45,0,0,0,0,0,0,1
309,5,0,1,2,2,-1,-1,-1,-1,-1,-1,-66,-83,-80,-66,-82,-45,1,0,0,0,3,0,0
310,39,0,2,1,3,-1,0,-1,-1,0,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,1,0
311,17,0,2,1,3,0,0,0,0,0,0,-44,-58,-65,-43,-57,-27,0,0,0,0,1,0,0
312,1,1,1,2,4,0,0,0,2,0,0,-68,-83,-80,-65,-80,-45,0,0,0,0,0,0,0
313,19,0,3,1,4,-1,2,2,2,0,0,-60,-76,-75,-57,-71,-38,0,0,0,0,0,0,1
314,9,1,1,2,2,0,0,0,0,0,0,-60,-76,-78,-61,-79,-46,0,0,0,0,0,0,0
315,5,1,2,2,2,0,0,0,0,0,0,-61,-79,-78,-64,-79,-44,0,0,0,0,0,0,1
316,10,0,2,2,3,0,0,0,0,0,0,-61,-76,-76,-57,-72,-39,0,0,0,0,0,0,0
317,25,0,3,1,5,1,-1,-1,-2,-2,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
318,4,0,3,1,4,3,2,2,0,0,0,-61,-76,-78,-61,-77,-43,0,0,0,0,0,0,0
319,17,1,2,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
320,10,1,2,2,2,1,2,2,0,0,0,-59,-75,-76,-58,-73,-40,0,0,0,0,0,0,1
321,33,0,1,2,2,0,0,0,0,0,0,-39,-52,-63,-38,-54,-31,2,0,0,0,0,9,0
322,4,1,2,2,2,-1,0,0,0,0,0,-69,-85,-81,-65,-81,-46,0,0,0,0,0,0,0
323,22,0,2,1,2,0,0,0,-2,-1,-1,-65,-82,-81,-66,-82,-46,0,0,0,0,1,0,1
324,35,0,2,2,3,0,0,0,0,0,0,-53,-68,-71,-49,-63,-31,1,0,1,1,2,1,0
325,20,1,2,2,4,1,-2,-1,0,0,0,-69,-85,-77,-59,-74,-41,0,2,0,0,0,0,0
326,21,0,2,1,4,-1,2,2,-1,2,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
327,5,0,2,1,3,2,2,2,2,2,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,1
328,33,1,2,1,5,-2,-1,-1,-2,-2,-2,-61,-77,-81,-66,-78,-46,5,0,0,3,1,14,0
329,14,1,1,1,4,2,2,2,2,2,2,-52,-66,-71,-47,-61,-30,0,0,0,0,0,0,0
330,19,0,2,1,3,1,-1,2,-1,-1,-1,-70,-85,-81,-66,-78,-44,0,0,0,3,3,0,1
331,12,0,2,2,4,0,0,2,0,0,0,-68,-83,-80,-65,-81,-45,0,0,0,0,0,0,1
332,5,0,1,2,2,1,2,0,0,0,0,-68,-83,-80,-65,-78,-42,0,0,0,1,2,1,0
333,39,0,2,1,4,1,-2,-2,-2,-1,-1,-69,-85,-81,-67,-82,-35,0,0,0,0,18,0,0
334,1,1,1,2,2,0,0,0,0,0,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,0
335,18,0,1,2,2,0,0,0,0,0,0,-44,-58,-65,-38,-52,-22,0,0,0,0,1,1,0
336,25,0,1,2,3,0,0,0,0,0,0,-42,-55,-64,-37,-51,-23,1,0,0,1,1,1,0
337,13,0,2,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
338,4,0,2,1,3,0,0,0,0,0,0,-61,-76,-76,-61,-77,-42,0,0,0,0,0,0,1
339,11,0,1,2,3,-1,-1,0,-1,-1,-1,-69,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
340,23,0,2,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
341,4,1,2,2,3,0,0,0,0,-1,0,-68,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
342,19,0,1,2,2,-1,2,-1,-1,-1,2,-69,-85,-81,-63,-78,-43,0,0,2,0,0,0,0
343,17,1,1,1,3,0,0,-1,0,0,-1,-21,-32,-55,-44,-83,-47,1,8,2,0,23,0,0
344,17,0,1,2,2,0,0,0,0,0,0,-44,-59,-67,-47,-61,-31,0,0,0,0,0,0,0
345,15,0,1,2,2,-1,-1,-2,-1,0,0,-69,-86,-82,-66,-81,-47,0,0,0,0,0,2,0
346,9,0,2,2,2,-1,-1,-1,0,0,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
347,4,0,2,2,2,0,0,0,0,0,0,-61,-76,-76,-58,-75,-41,0,0,0,0,0,0,1
348,13,0,2,2,3,0,0,0,0,0,0,-45,-59,-66,-41,-55,-25,0,0,0,0,1,0,0
349,2,0,2,2,2,0,0,0,0,0,0,-66,-82,-79,-63,-78,-44,0,0,0,0,0,0,1
350,8,1,1,2,2,0,0,-1,0,0,-1,-63,-82,-81,-66,-83,-43,0,0,0,0,5,0,0
351,19,1,1,1,3,1,-2,-1,-1,-2,-1,-72,-88,-81,-67,-83,-47,1,2,0,0,23,1,0
352,37,1,1,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
353,7,0,2,2,4,0,0,0,0,0,0,-56,-71,-75,-57,-79,-44,0,0,0,0,0,0,0
354,4,1,3,1,5,2,2,2,0,0,2,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,0
355,17,1,2,1,4,-1,0,0,0,0,0,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,1
356,23,0,2,2,2,0,0,0,0,0,0,-45,-61,-68,-46,-60,-31,0,0,0,0,0,0,0
357,37,1,2,2,3,0,0,0,0,0,0,-35,-52,-60,-34,-49,-21,1,2,0,0,1,0,0
358,10,0,4,2,2,0,0,0,0,0,0,-55,-71,-73,-52,-66,-34,0,0,0,0,0,0,0
359,25,1,1,1,3,-1,-1,-1,-1,-1,-1,-61,-85,-76,-66,-76,-47,0,3,3,5,0,0,0
360,49,0,2,2,2,4,3,2,0,0,0,18,9,-27,26,12,16,1,0,1,2,3,3,1
361,31,0,2,2,3,0,0,0,0,0,0,-57,-72,-74,-53,-68,-35,0,0,0,0,0,0,0
362,4,1,2,2,3,4,3,2,0,0,0,-61,-77,-77,-59,-74,-43,0,0,0,0,0,0,0
363,10,1,1,1,4,1,-2,-1,0,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
364,22,0,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
365,32,0,2,1,5,1,-1,-1,-2,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,2,0,0
366,4,0,2,1,6,0,0,0,0,0,0,-61,-76,-76,-62,-78,-43,0,0,0,0,0,0,0
367,1,1,2,2,2,-1,2,2,2,0,0,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
368,29,1,1,1,4,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
369,1,0,2,1,3,3,2,0,0,0,0,-66,-82,-79,-65,-80,-45,0,0,0,0,0,0,1
370,17,1,2,1,3,2,2,-2,-2,-2,-2,-55,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
371,15,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-80,-65,-80,-44,0,0,1,2,6,9,0
372,8,0,1,2,3,0,0,0,2,2,2,-63,-79,-77,-59,-73,-39,0,0,0,1,0,0,0
373,2,1,3,3,5,0,0,0,0,0,0,-65,-81,-79,-62,-78,-43,0,0,0,0,0,0,0
374,17,1,1,1,4,0,0,0,0,0,0,-39,-53,-62,-47,-77,-20,0,0,0,0,37,1,0
375,2,1,3,1,5,0,0,0,0,0,0,-66,-82,-79,-63,-78,-43,0,0,0,0,0,0,0
376,2,1,2,1,4,1,2,0,0,0,2,-66,-82,-79,-63,-78,-43,0,0,0,0,0,0,0
377,13,0,1,2,2,-1,0,0,-1,-1,-1,-68,-83,-81,-66,-82,-46,1,0,0,0,1,0,0
378,20,1,1,2,3,0,0,0,0,0,0,-57,-72,-77,-58,-73,-39,0,0,0,0,0,1,0
379,4,1,2,2,3,0,0,0,0,0,0,-66,-83,-80,-65,-80,-45,0,0,0,0,0,0,1
380,12,0,2,2,2,0,0,0,0,0,0,-54,-68,-74,-53,-68,-35,0,0,0,0,0,1,0
381,4,0,2,1,3,2,2,2,0,0,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,1
382,13,1,3,1,3,0,0,0,0,0,0,-52,-71,-71,-50,-65,-33,0,1,0,0,0,0,0
383,16,0,2,2,2,-1,0,0,2,0,0,-69,-85,-81,-66,-81,-46,0,0,0,0,0,0,1
384,7,1,2,2,2,0,0,0,0,0,-2,-66,-79,-78,-62,-83,-47,1,0,0,0,0,1,0
385,40,0,5,1,4,0,0,0,0,0,0,-10,-21,-44,-22,-36,-10,1,0,0,1,2,1,0
386,7,0,1,2,2,1,-1,-1,-2,-2,-2,-69,-70,-81,-67,-83,-47,9,0,0,0,0,0,0
387,7,1,3,1,7,-1,0,0,2,2,2,-58,-73,-74,-54,-68,-35,0,0,0,0,0,0,1
388,14,1,2,1,4,0,0,0,0,0,0,-43,-56,-64,-37,-51,-23,0,0,0,0,1,0,0
389,25,1,1,1,3,-1,-1,-1,0,0,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,30,0,1
390,34,1,1,1,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
391,27,0,2,1,3,1,-1,0,0,0,0,-70,-79,-77,-60,-76,-42,4,0,0,0,0,0,1
392,30,1,2,1,4,0,0,0,0,0,0,-51,-68,-72,-53,-68,-36,0,0,0,0,0,0,0
393,13,0,2,2,2,0,0,0,0,0,0,-66,-82,-79,-63,-78,-44,0,0,0,0,0,0,0
394,35,1,1,1,5,-1,-1,-1,-2,-2,-2,-63,-81,-81,-67,-83,-47,2,0,0,0,0,0,0
395,13,0,1,2,2,0,0,0,0,0,0,-45,-58,-66,-40,-55,-25,1,0,0,0,1,1,0
396,9,1,1,2,3,0,0,0,0,0,0,-62,-77,-77,-59,-74,-42,0,0,0,0,0,0,0
397,4,0,2,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
398,20,0,2,1,3,0,0,0,0,0,0,-51,-65,-70,-50,-66,-36,0,0,0,0,0,0,0
399,11,0,2,2,2,2,2,2,2,2,2,-48,-63,-69,-45,-59,-29,0,0,0,0,0,0,0
400,23,1,1,2,2,0,0,0,0,0,-1,-42,-61,-71,-55,-77,-19,0,0,0,0,42,1,0
401,5,0,3,3,4,0,0,0,0,0,0,-62,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
402,14,1,1,2,4,-1,-1,-1,-1,-1,2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
403,2,1,2,1,4,0,0,0,0,0,0,-65,-80,-78,-62,-77,-43,0,0,0,0,0,0,0
404,15,0,1,2,2,2,2,2,2,2,2,-41,-55,-64,-36,-49,-23,0,0,1,0,0,1,1
405,19,1,1,1,5,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-34,0,0,0,0,19,0,0
406,11,0,2,1,2,0,0,0,-2,-2,-2,-65,-81,-81,-67,-83,-47,0,0,0,0,0,0,0
407,49,1,1,1,3,1,2,0,0,0,0,18,6,-35,2,-13,-1,0,0,1,1,3,1,0
408,31,0,1,2,2,0,0,0,0,0,0,-60,-74,-75,-55,-71,-37,1,0,1,1,3,2,0
409,27,1,1,2,3,0,0,0,0,0,0,-40,-52,-62,-33,-49,-21,1,0,0,0,1,1,0
410,5,0,1,2,2,1,2,2,2,2,2,-64,-80,-78,-61,-76,-42,0,0,0,0,0,0,1
411,19,0,1,1,3,-1,-1,-2,-1,-1,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
412,22,0,1,1,3,1,-2,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
413,22,0,2,2,2,1,2,0,0,0,0,-67,-83,-80,-65,-81,-46,0,0,0,0,0,0,1
414,47,0,3,1,4,-2,-2,-2,-2,-2,-2,-67,-80,-60,-65,-79,-43,3,11,0,3,5,0,0
415,4,0,3,1,3,-1,-1,-1,-2,-2,-2,-66,-84,-81,-67,-83,-47,0,0,0,0,0,0,0
416,19,0,1,2,3,-2,-2,-2,-2,-2,-2,-68,-83,-81,-67,-83,-47,1,0,0,0,0,0,0
417,4,0,1,2,3,0,0,0,0,0,2,-67,-82,-80,-63,-79,-44,0,0,0,0,0,0,0
418,4,1,2,1,4,0,0,0,0,0,0,-62,-77,-78,-63,-79,-44,0,0,0,0,0,0,0
419,25,0,1,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
420,2,1,1,2,2,2,0,0,0,0,2,-65,-80,-78,-62,-77,-42,0,0,0,0,0,0,0
421,43,0,1,2,2,0,0,0,0,0,0,-40,-54,-64,-38,-52,-24,0,0,0,0,1,1,0
422,22,0,2,2,3,-1,-1,-1,-1,-1,-1,-68,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
423,19,1,2,1,3,2,2,2,0,0,0,-51,-65,-70,-49,-63,-31,0,0,0,0,2,0,1
424,48,0,2,1,3,0,0,0,0,0,0,-36,-48,-59,-28,-44,-18,1,0,0,1,1,1,0
425,7,0,2,1,3,-1,-1,-2,-2,-2,-2,-68,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
426,1,0,3,2,4,2,2,2,2,0,0,-68,-83,-80,-64,-80,-44,0,0,0,0,0,0,1
427,16,0,1,2,3,-1,-1,-1,-1,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
428,6,1,1,2,2,0,0,0,0,0,0,-57,-73,-74,-61,-77,-42,0,0,0,4,0,0,0
429,20,0,2,2,3,0,0,0,0,0,0,-32,-52,-68,-45,-69,-37,0,0,0,0,0,0,0
430,8,0,2,2,2,0,0,0,0,0,0,-53,-72,-73,-53,-68,-35,0,0,0,0,0,0,0
431,38,0,1,2,2,0,0,0,0,0,0,-16,-29,-49,-12,-25,-4,1,0,1,1,2,1,1
432,10,0,1,2,2,0,0,0,0,0,0,-61,-76,-76,-57,-72,-39,0,0,0,0,0,0,0
433,57,0,1,1,3,0,0,0,0,0,0,-41,-55,-63,-35,-49,-21,0,0,0,0,1,1,0
434,35,1,3,1,5,0,0,-1,-1,-1,-2,-68,-84,-80,-66,-83,-47,0,1,0,0,0,0,0
435,26,0,2,1,3,1,2,2,2,2,2,-28,-42,-56,-26,-39,-13,1,0,0,2,1,0,1
436,5,0,1,2,2,-1,-1,-2,-1,2,-1,-67,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
437,10,1,3,1,3,0,0,0,0,0,0,-59,-74,-75,-55,-71,-38,0,0,0,0,0,0,0
438,4,0,1,1,2,0,0,0,0,0,0,-61,-76,-76,-58,-78,-44,0,0,0,0,0,0,0
439,7,0,1,2,2,0,0,0,0,0,0,-56,-72,-75,-60,-73,-40,0,0,0,6,0,0,1
440,4,1,2,2,2,-1,-1,-1,-1,0,0,-69,-85,-81,-66,-80,-45,0,0,0,1,0,0,0
441,9,1,1,2,3,0,0,0,0,2,2,-55,-69,-72,-50,-64,-33,0,0,0,0,0,0,0
442,2,0,1,2,2,1,-2,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
443,19,0,1,2,2,0,0,0,0,0,0,-48,-62,-68,-45,-60,-28,0,0,0,0,2,0,0
444,23,1,1,2,4,0,0,0,0,0,0,-26,-42,-56,-29,-44,-17,1,0,0,1,1,1,1
445,21,1,2,2,3,0,0,0,0,0,0,-63,-79,-78,-62,-79,-44,0,0,0,0,0,0,0
446,15,0,1,2,2,0,0,0,0,0,0,-44,-65,-72,-50,-66,-34,0,0,0,0,0,0,0
447,17,0,1,1,5,-1,-1,-1,0,0,-1,-61,-85,-78,-66,-83,-47,0,1,0,0,0,0,0
448,19,1,4,1,4,0,0,0,0,0,0,-63,-78,-78,-61,-76,-47,0,0,0,0,0,0,0
449,13,0,3,1,3,0,0,0,2,0,0,-53,-67,-72,-55,-71,-38,0,0,0,0,0,0,0
450,37,1,1,1,5,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
451,59,1,1,1,5,2,2,0,0,0,0,11,0,-30,16,3,18,0,1,1,2,4,3,1
452,25,1,2,2,3,0,0,0,-1,0,0,-25,-36,-77,-44,-58,-27,1,0,14,1,1,1,0
453,19,0,1,2,2,0,0,-2,-2,-2,-2,-42,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
454,7,1,2,2,4,0,0,0,0,0,0,-56,-80,-73,-58,-73,-39,0,3,0,0,0,0,0
455,3,1,2,2,3,0,0,0,0,0,-1,-62,-79,-80,-64,-80,-46,0,0,0,0,1,0,0
456,12,1,3,2,3,1,2,2,2,2,2,-57,-72,-73,-53,-67,-35,0,0,0,0,0,1,0
457,4,1,1,2,3,-1,0,0,0,0,-2,-65,-81,-79,-62,-83,-47,0,0,0,0,0,0,0
458,22,0,2,1,4,-1,-1,-1,-1,-1,-1,-69,-82,-81,-65,-81,-45,2,0,1,1,2,1,0
459,6,1,2,1,4,0,0,0,0,0,-1,-61,-78,-78,-64,-81,-46,0,0,0,0,1,0,1
460,17,0,2,1,3,0,0,0,0,0,0,-43,-57,-64,-44,-58,-28,0,0,0,0,1,0,0
461,7,0,2,1,3,-1,-1,-1,-1,-1,-1,-69,-84,-81,-66,-82,-46,0,0,0,0,1,0,0
462,28,0,2,2,2,0,0,0,-1,-1,0,-66,-67,-71,-66,-78,-47,9,0,0,3,0,0,0
463,22,0,1,2,2,0,0,0,0,0,0,-64,-61,-69,-48,-63,-32,13,0,0,0,1,0,0
464,16,0,3,3,5,1,-2,-1,-1,-2,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
465,22,1,1,1,5,-1,0,0,0,0,0,-33,-47,-59,-29,-43,-18,0,0,0,1,1,1,1
466,21,1,1,2,3,0,0,0,0,0,0,-32,-46,-58,-26,-50,-22,1,0,0,1,1,1,1
467,22,1,2,2,3,0,0,0,0,0,0,-65,-80,-79,-63,-79,-44,0,0,0,0,0,0,0
468,49,1,2,1,3,0,0,0,-1,0,0,-59,-76,-76,-59,-73,-39,1,0,5,3,1,0,0
469,8,0,1,1,4,-1,-1,-1,-1,-1,-1,-68,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
470,38,0,3,2,3,0,0,0,0,0,0,-7,-17,-41,-20,-32,-7,1,0,0,1,2,1,1
471,39,0,2,2,4,0,0,0,0,0,0,-5,-15,-41,-30,-53,-23,1,0,0,0,1,1,0
472,17,1,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
473,5,1,3,1,3,1,2,2,0,0,2,-64,-80,-78,-61,-76,-42,0,0,0,0,0,0,0
474,11,0,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-83,-46,0,0,0,0,1,0,0
475,5,0,2,2,2,0,0,0,0,0,0,-65,-80,-78,-61,-77,-43,0,0,0,0,0,0,0
476,4,1,1,2,4,0,0,0,0,0,0,-61,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
477,6,0,2,1,3,0,0,0,2,0,0,-58,-73,-73,-54,-73,-39,0,0,0,0,0,0,0
478,49,0,1,1,3,-1,2,-1,-1,-1,0,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
